Datestart:	Time	Dateend:	Time	Tzone	Begin	Length	End	Sulfate	S_std	Nitrate	NO3_std	Al	Al-std	As	As-std	Cd	Cd-std	Cr	Cr-std	Cu	Cu-std	Fe	Fe-std	Mn	Mn-std	Ni	Ni-std	Pb	Pb-std	Se	Se-std	Zn	Zn-std	NO2 	NO2-std	Chlorid	-std	NH4ion	NH4-std	Sodium	Na-std	K	K-std	OC	OC-std	EC	EC-std	Ti	Ti-std	V	V-std	Mo	Mo-std	Sb	Sb-std	0
2001/07/16	0:00	2001/07/16	0:10	EST	1	1	1	5.16		0.66																																														1
2001/07/16	0:10	2001/07/16	0:20	EST	2	1	2	5.31		0.61																																														2
2001/07/16	0:20	2001/07/16	0:30	EST	3	1	3	5.80		0.63																																														3
2001/07/16	0:30	2001/07/16	0:40	EST	4	1	4	5.73		0.67																																														4
2001/07/16	0:40	2001/07/16	0:50	EST	5	1	5	5.45		0.59																																														5
2001/07/16	0:50	2001/07/16	1:00	EST	6	1	6	5.00	10.00	0.80	1.60																																													6
2001/07/16	1:00	2001/07/16	1:10	EST	7	1	7	5.00	10.00	1.09																																														7
2001/07/16	1:10	2001/07/16	1:20	EST	8	1	8	4.73		1.12																																														8
2001/07/16	1:20	2001/07/16	1:30	EST	9	1	9	5.09		1.06																																														9
2001/07/16	1:30	2001/07/16	1:40	EST	10	1	10	5.94		1.12																																														10
2001/07/16	1:40	2001/07/16	1:50	EST	11	1	11	5.15		1.22																																														11
2001/07/16	1:50	2001/07/16	2:00	EST	12	1	12	5.60		1.21																																														12
2001/07/16	2:00	2001/07/16	2:10	EST	13	1	13	5.28		1.25																																														13
2001/07/16	2:10	2001/07/16	2:20	EST	14	1	14	5.53		1.25																																														14
2001/07/16	2:20	2001/07/16	2:30	EST	15	1	15	4.52		1.31																																														15
2001/07/16	2:30	2001/07/16	2:40	EST	16	1	16	5.62		1.22																																														16
2001/07/16	2:40	2001/07/16	2:50	EST	17	1	17	5.78		1.43																																														17
2001/07/16	2:50	2001/07/16	3:00	EST	18	1	18	4.84		1.59																																														18
2001/07/16	3:00	2001/07/16	3:10	EST	19	1	19	5.25		1.58																																														19
2001/07/16	3:10	2001/07/16	3:20	EST	20	1	20	5.59		1.51																																														20
2001/07/16	3:20	2001/07/16	3:30	EST	21	1	21	5.12		1.18																																														21
2001/07/16	3:30	2001/07/16	3:40	EST	22	1	22	4.61		1.05																																														22
2001/07/16	3:40	2001/07/16	3:50	EST	23	1	23	5.31		1.18																																														23
2001/07/16	3:50	2001/07/16	4:00	EST	24	1	24	4.89		1.24																																														24
2001/07/16	4:00	2001/07/16	4:10	EST	25	1	25	4.93		1.32																																														25
2001/07/16	4:10	2001/07/16	4:20	EST	26	1	26	4.70		1.35																																														26
2001/07/16	4:20	2001/07/16	4:30	EST	27	1	27	4.13		1.33																																														27
2001/07/16	4:30	2001/07/16	4:40	EST	28	1	28	5.08		1.40																																														28
2001/07/16	4:40	2001/07/16	4:50	EST	29	1	29	4.17		1.58																																														29
2001/07/16	4:50	2001/07/16	5:00	EST	30	1	30	4.76		1.40																																														30
2001/07/16	5:00	2001/07/16	5:10	EST	31	1	31	5.56		1.69																																														31
2001/07/16	5:10	2001/07/16	5:20	EST	32	1	32	5.08		1.44																																														32
2001/07/16	5:20	2001/07/16	5:30	EST	33	1	33	4.80		1.39																																														33
2001/07/16	5:30	2001/07/16	5:40	EST	34	1	34	4.99		1.52																																														34
2001/07/16	5:40	2001/07/16	5:50	EST	35	1	35	4.41		1.59																																														35
2001/07/16	5:50	2001/07/16	6:00	EST	36	1	36	4.74		1.48																																														36
2001/07/16	6:00	2001/07/16	6:10	EST	37	1	37	5.20		1.60																																														37
2001/07/16	6:10	2001/07/16	6:20	EST	38	1	38	4.71		1.73																																														38
2001/07/16	6:20	2001/07/16	6:30	EST	39	1	39	5.44		1.81																																														39
2001/07/16	6:30	2001/07/16	6:40	EST	40	1	40	5.44		1.93																																														40
2001/07/16	6:40	2001/07/16	6:50	EST	41	1	41	4.99		1.92																																														41
2001/07/16	6:50	2001/07/16	7:00	EST	42	1	42	5.33		2.34																																														42
2001/07/16	7:00	2001/07/16	7:10	EST	43	1	43	5.30		2.18																																														43
2001/07/16	7:10	2001/07/16	7:20	EST	44	1	44	5.58		2.20																																														44
2001/07/16	7:20	2001/07/16	7:30	EST	45	1	45	4.85		2.25																																														45
2001/07/16	7:30	2001/07/16	7:40	EST	46	1	46	5.40		1.92																																														46
2001/07/16	7:40	2001/07/16	7:50	EST	47	1	47	5.08		2.00																																														47
2001/07/16	7:50	2001/07/16	8:00	EST	48	1	48	4.15		2.18																																														48
2001/07/16	8:00	2001/07/16	8:10	EST	49	1	49	5.17		2.68																																														49
2001/07/16	8:10	2001/07/16	8:20	EST	50	1	50	5.18		2.34																																														50
2001/07/16	8:20	2001/07/16	8:30	EST	51	1	51	4.86		2.57																																														51
2001/07/16	8:30	2001/07/16	8:40	EST	52	1	52	5.90		2.21																																														52
2001/07/16	8:40	2001/07/16	8:50	EST	53	1	53	6.57		2.66																																														53
2001/07/16	8:50	2001/07/16	9:00	EST	54	1	54	6.88		2.75																																														54
2001/07/16	9:00	2001/07/16	9:10	EST	55	1	55	5.78		2.70	5.40																																													55
2001/07/16	9:10	2001/07/16	9:20	EST	56	1	56	7.13		2.79																																														56
2001/07/16	9:20	2001/07/16	9:30	EST	57	1	57	7.32		2.67																																														57
2001/07/16	9:30	2001/07/16	9:40	EST	58	1	58	7.79		2.66																																														58
2001/07/16	9:40	2001/07/16	9:50	EST	59	1	59	7.71		2.92																																														59
2001/07/16	9:50	2001/07/16	10:00	EST	60	1	60	8.09		2.41																																														60
2001/07/16	10:00	2001/07/16	10:10	EST	61	1	61	7.77		2.17																																														61
2001/07/16	10:10	2001/07/16	10:20	EST	62	1	62	7.85		1.79																																														62
2001/07/16	10:20	2001/07/16	10:30	EST	63	1	63	7.00		1.85																																														63
2001/07/16	10:30	2001/07/16	10:40	EST	64	1	64	6.82		1.40																																														64
2001/07/16	10:40	2001/07/16	10:50	EST	65	1	65	7.44		1.20																																														65
2001/07/16	10:50	2001/07/16	11:00	EST	66	1	66	7.35		1.25																																														66
2001/07/16	11:00	2001/07/16	11:10	EST	67	1	67	7.93		0.91																																														67
2001/07/16	11:10	2001/07/16	11:20	EST	68	1	68	7.25		0.74																																														68
2001/07/16	11:20	2001/07/16	11:30	EST	69	1	69	5.93		0.44																																														69
2001/07/16	11:30	2001/07/16	11:40	EST	70	1	70	5.83		0.36																																														70
2001/07/16	11:40	2001/07/16	11:50	EST	71	1	71	6.72		0.45																																														71
2001/07/16	11:50	2001/07/16	12:00	EST	72	1	72	7.67		0.45																																														72
2001/07/16	12:00	2001/07/16	12:10	EST	73	1	73	7.00	15.00	0.44																																														73
2001/07/16	12:10	2001/07/16	12:20	EST	74	1	74	7.00	15.00	0.53																																														74
2001/07/16	12:20	2001/07/16	12:30	EST	75	1	75	7.00	15.00	0.43																																														75
2001/07/16	12:30	2001/07/16	12:40	EST	76	1	76	7.00	15.00	0.42																																														76
2001/07/16	12:40	2001/07/16	12:50	EST	77	1	77	7.00	15.00	0.46																																														77
2001/07/16	12:50	2001/07/16	13:00	EST	78	1	78	7.00	15.00	0.39																																														78
2001/07/16	13:00	2001/07/16	13:10	EST	79	1	79	6.00	15.00	0.37																																														79
2001/07/16	13:10	2001/07/16	13:20	EST	80	1	80	6.00	15.00	0.27																																														80
2001/07/16	13:20	2001/07/16	13:30	EST	81	1	81	6.00	15.00	0.30																																														81
2001/07/16	13:30	2001/07/16	13:40	EST	82	1	82	6.00	15.00	0.33																																														82
2001/07/16	13:40	2001/07/16	13:50	EST	83	1	83	6.00	15.00	0.30																																														83
2001/07/16	13:50	2001/07/16	14:00	EST	84	1	84	6.00	15.00	0.31																																														84
2001/07/16	14:00	2001/07/16	14:10	EST	85	1	85	6.00	15.00	0.28																																														85
2001/07/16	14:10	2001/07/16	14:20	EST	86	1	86	5.00	15.00	0.28																																														86
2001/07/16	14:20	2001/07/16	14:30	EST	87	1	87	5.00	15.00	0.24																																														87
2001/07/16	14:30	2001/07/16	14:40	EST	88	1	88	5.00	15.00	0.24																																														88
2001/07/16	14:40	2001/07/16	14:50	EST	89	1	89	5.00	15.00	0.21																																														89
2001/07/16	14:50	2001/07/16	15:00	EST	90	1	90	5.00	15.00	0.24																																														90
2001/07/16	15:00	2001/07/16	15:10	EST	91	1	91	5.00	15.00	0.22																																														91
2001/07/16	15:10	2001/07/16	15:20	EST	92	1	92	5.00	15.00	0.19																																														92
2001/07/16	15:20	2001/07/16	15:30	EST	93	1	93	5.00	15.00	0.28																																														93
2001/07/16	15:30	2001/07/16	15:40	EST	94	1	94	5.00	15.00	0.25																																														94
2001/07/16	15:40	2001/07/16	15:50	EST	95	1	95	5.00	15.00	0.23																																														95
2001/07/16	15:50	2001/07/16	16:00	EST	96	1	96	3.02		0.20																																														96
2001/07/16	16:00	2001/07/16	16:10	EST	97	1	97	2.60		0.22																																														97
2001/07/16	16:10	2001/07/16	16:20	EST	98	1	98	2.47		0.21																																														98
2001/07/16	16:20	2001/07/16	16:30	EST	99	1	99	2.75		0.17																																														99
2001/07/16	16:30	2001/07/16	16:40	EST	100	1	100	4.05		0.20																																														100
2001/07/16	16:40	2001/07/16	16:50	EST	101	1	101	3.61		0.22																																														101
2001/07/16	16:50	2001/07/16	17:00	EST	102	1	102	4.53		0.25																																														102
2001/07/16	17:00	2001/07/16	17:10	EST	103	1	103	5.63		0.19																																														103
2001/07/16	17:10	2001/07/16	17:20	EST	104	1	104	5.60		0.20																																														104
2001/07/16	17:20	2001/07/16	17:30	EST	105	1	105	6.19		0.21																																														105
2001/07/16	17:30	2001/07/16	17:40	EST	106	1	106	5.82		0.21																																														106
2001/07/16	17:40	2001/07/16	17:50	EST	107	1	107	5.81		0.21																																														107
2001/07/16	17:50	2001/07/16	18:00	EST	108	1	108	4.90		0.20																																														108
2001/07/16	18:00	2001/07/16	18:10	EST	109	1	109	6.10		0.22																																														109
2001/07/16	18:10	2001/07/16	18:20	EST	110	1	110	5.60		0.16																																														110
2001/07/16	18:20	2001/07/16	18:30	EST	111	1	111	5.66		0.22																																														111
2001/07/16	18:30	2001/07/16	18:40	EST	112	1	112	4.66		0.22																																														112
2001/07/16	18:40	2001/07/16	18:50	EST	113	1	113	4.20		0.22																																														113
2001/07/16	18:50	2001/07/16	19:00	EST	114	1	114	4.02		0.21																																														114
2001/07/16	19:00	2001/07/16	19:10	EST	115	1	115	3.52		0.26																																														115
2001/07/16	19:10	2001/07/16	19:20	EST	116	1	116	3.99		0.25																																														116
2001/07/16	19:20	2001/07/16	19:30	EST	117	1	117	4.37		0.22																																														117
2001/07/16	19:30	2001/07/16	19:40	EST	118	1	118	4.31		0.23																																														118
2001/07/16	19:40	2001/07/16	19:50	EST	119	1	119	4.20		0.23																																														119
2001/07/16	19:50	2001/07/16	20:00	EST	120	1	120	4.31		0.27																																														120
2001/07/16	20:00	2001/07/16	20:10	EST	121	1	121	3.89		0.28																																														121
2001/07/16	20:10	2001/07/16	20:20	EST	122	1	122	4.64		0.32																																														122
2001/07/16	20:20	2001/07/16	20:30	EST	123	1	123	4.67		0.34																																														123
2001/07/16	20:30	2001/07/16	20:40	EST	124	1	124	4.96		0.41																																														124
2001/07/16	20:40	2001/07/16	20:50	EST	125	1	125	4.67		0.30																																														125
2001/07/16	20:50	2001/07/16	21:00	EST	126	1	126	6.56		0.26																																														126
2001/07/16	21:00	2001/07/16	21:10	EST	127	1	127	7.55		0.30																																														127
2001/07/16	21:10	2001/07/16	21:20	EST	128	1	128	7.35		0.32																																														128
2001/07/16	21:20	2001/07/16	21:30	EST	129	1	129	6.73		0.36																																														129
2001/07/16	21:30	2001/07/16	21:40	EST	130	1	130	7.73		0.35																																														130
2001/07/16	21:40	2001/07/16	21:50	EST	131	1	131	7.48		0.39																																														131
2001/07/16	21:50	2001/07/16	22:00	EST	132	1	132	6.47		0.48																																														132
2001/07/16	22:00	2001/07/16	22:10	EST	133	1	133	7.32		0.41																																														133
2001/07/16	22:10	2001/07/16	22:20	EST	134	1	134	8.16		0.46																																														134
2001/07/16	22:20	2001/07/16	22:30	EST	135	1	135	7.89		0.48																																														135
2001/07/16	22:30	2001/07/16	22:40	EST	136	1	136	8.14		0.44																																														136
2001/07/16	22:40	2001/07/16	22:50	EST	137	1	137	7.91		0.51																																														137
2001/07/16	22:50	2001/07/16	23:00	EST	138	1	138	7.94		0.51																																														138
2001/07/16	23:00	2001/07/16	23:10	EST	139	1	139	7.25		0.46																																														139
2001/07/16	23:10	2001/07/16	23:20	EST	140	1	140	8.30		0.46																																														140
2001/07/16	23:20	2001/07/16	23:30	EST	141	1	141	8.52		0.47																																														141
2001/07/16	23:30	2001/07/16	23:40	EST	142	1	142	8.13		0.44																																														142
2001/07/16	23:40	2001/07/16	23:50	EST	143	1	143	9.14		0.48																																														143
2001/07/16	23:50	2001/07/17	0:00	EST	144	1	144	8.98		0.46																																														144
2001/07/17	0:00	2001/07/17	0:10	EST	145	1	145	8.95		0.39																																														145
2001/07/17	0:10	2001/07/17	0:20	EST	146	1	146	9.46		0.46																																														146
2001/07/17	0:20	2001/07/17	0:30	EST	147	1	147	8.35		0.57																																														147
2001/07/17	0:30	2001/07/17	0:40	EST	148	1	148	7.73		0.92																																														148
2001/07/17	0:40	2001/07/17	0:50	EST	149	1	149	8.35		0.84																																														149
2001/07/17	0:50	2001/07/17	1:00	EST	150	1	150	8.86		0.80	1.60																																													150
2001/07/17	1:00	2001/07/17	1:10	EST	151	1	151	9.44		0.78																																														151
2001/07/17	1:10	2001/07/17	1:20	EST	152	1	152	8.66		1.02																																														152
2001/07/17	1:20	2001/07/17	1:30	EST	153	1	153	8.13		0.77																																														153
2001/07/17	1:30	2001/07/17	1:40	EST	154	1	154	9.13		0.81																																														154
2001/07/17	1:40	2001/07/17	1:50	EST	155	1	155	9.38		0.75																																														155
2001/07/17	1:50	2001/07/17	2:00	EST	156	1	156	8.63		0.97																																														156
2001/07/17	2:00	2001/07/17	2:10	EST	157	1	157	8.85		0.76																																														157
2001/07/17	2:10	2001/07/17	2:20	EST	158	1	158	9.98		0.87																																														158
2001/07/17	2:20	2001/07/17	2:30	EST	159	1	159	10.27		0.91																																														159
2001/07/17	2:30	2001/07/17	2:40	EST	160	1	160	10.16		0.78																																														160
2001/07/17	2:40	2001/07/17	2:50	EST	161	1	161	10.73		0.97																																														161
2001/07/17	2:50	2001/07/17	3:00	EST	162	1	162	9.85		1.12																																														162
2001/07/17	3:00	2001/07/17	3:10	EST	163	1	163	10.11		0.86																																														163
2001/07/17	3:10	2001/07/17	3:20	EST	164	1	164	11.14		1.69																																														164
2001/07/17	3:20	2001/07/17	3:30	EST	165	1	165	10.59		1.97																																														165
2001/07/17	3:30	2001/07/17	3:40	EST	166	1	166	10.19		1.85																																														166
2001/07/17	3:40	2001/07/17	3:50	EST	167	1	167	9.68		1.60																																														167
2001/07/17	3:50	2001/07/17	4:00	EST	168	1	168	11.16		1.44																																														168
2001/07/17	4:00	2001/07/17	4:10	EST	169	1	169	10.32		1.42																																														169
2001/07/17	4:10	2001/07/17	4:20	EST	170	1	170	10.06		1.39																																														170
2001/07/17	4:20	2001/07/17	4:30	EST	171	1	171	10.92		1.65																																														171
2001/07/17	4:30	2001/07/17	4:40	EST	172	1	172	9.81		1.73																																														172
2001/07/17	4:40	2001/07/17	4:50	EST	173	1	173	11.42		2.10																																														173
2001/07/17	4:50	2001/07/17	5:00	EST	174	1	174	10.40		2.27																																														174
2001/07/17	5:00	2001/07/17	5:10	EST	175	1	175	11.91		2.33																																														175
2001/07/17	5:10	2001/07/17	5:20	EST	176	1	176	9.88		2.55																																														176
2001/07/17	5:20	2001/07/17	5:30	EST	177	1	177	10.97		2.85																																														177
2001/07/17	5:30	2001/07/17	5:40	EST	178	1	178	10.27		2.70																																														178
2001/07/17	5:40	2001/07/17	5:50	EST	179	1	179	10.40		2.70																																														179
2001/07/17	5:50	2001/07/17	6:00	EST	180	1	180	11.34		2.70																																														180
2001/07/17	6:00	2001/07/17	6:10	EST	181	1	181	10.22		3.01																																														181
2001/07/17	6:10	2001/07/17	6:20	EST	182	1	182	11.16		2.94																																														182
2001/07/17	6:20	2001/07/17	6:30	EST	183	1	183	10.78		3.12																																														183
2001/07/17	6:30	2001/07/17	6:40	EST	184	1	184	11.38		2.76																																														184
2001/07/17	6:40	2001/07/17	6:50	EST	185	1	185	10.30		2.47																																														185
2001/07/17	6:50	2001/07/17	7:00	EST	186	1	186	11.47		2.43																																														186
2001/07/17	7:00	2001/07/17	7:10	EST	187	1	187	10.61		2.20																																														187
2001/07/17	7:10	2001/07/17	7:20	EST	188	1	188	10.65		2.28																																														188
2001/07/17	7:20	2001/07/17	7:30	EST	189	1	189	11.55		1.59																																														189
2001/07/17	7:30	2001/07/17	7:40	EST	190	1	190	9.89		1.57																																														190
2001/07/17	7:40	2001/07/17	7:50	EST	191	1	191	9.48		1.42																																														191
2001/07/17	7:50	2001/07/17	8:00	EST	192	1	192	11.24		1.63																																														192
2001/07/17	8:00	2001/07/17	8:10	EST	193	1	193	11.27		1.74																																														193
2001/07/17	8:10	2001/07/17	8:20	EST	194	1	194	10.73		1.51																																														194
2001/07/17	8:20	2001/07/17	8:30	EST	195	1	195	8.82		1.22																																														195
2001/07/17	8:30	2001/07/17	8:40	EST	196	1	196	9.93		1.18																																														196
2001/07/17	8:40	2001/07/17	8:50	EST	197	1	197	10.90		1.18																																														197
2001/07/17	8:50	2001/07/17	9:00	EST	198	1	198	10.73		0.95																																														198
2001/07/17	9:00	2001/07/17	9:10	EST	199	1	199	10.89		0.68																																														199
2001/07/17	9:10	2001/07/17	9:20	EST	200	1	200	10.64		0.73																																														200
2001/07/17	9:20	2001/07/17	9:30	EST	201	1	201	12.54		0.58																																														201
2001/07/17	9:30	2001/07/17	9:40	EST	202	1	202	13.42		0.57																																														202
2001/07/17	9:40	2001/07/17	9:50	EST	203	1	203	13.48		0.57																																														203
2001/07/17	9:50	2001/07/17	10:00	EST	204	1	204	13.23		0.57																																														204
2001/07/17	10:00	2001/07/17	10:10	EST	205	1	205	11.50		0.54																																														205
2001/07/17	10:10	2001/07/17	10:20	EST	206	1	206	14.07		0.52																																														206
2001/07/17	10:20	2001/07/17	10:30	EST	207	1	207	11.72		0.42																																														207
2001/07/17	10:30	2001/07/17	10:40	EST	208	1	208	12.53		0.42																																														208
2001/07/17	10:40	2001/07/17	10:50	EST	209	1	209	14.45		0.35																																														209
2001/07/17	10:50	2001/07/17	11:00	EST	210	1	210	15.41		0.31																																														210
2001/07/17	11:00	2001/07/17	11:10	EST	211	1	211	15.98		0.33																																														211
2001/07/17	11:10	2001/07/17	11:20	EST	212	1	212	14.87		0.27																																														212
2001/07/17	11:20	2001/07/17	11:30	EST	213	1	213	10.44		0.30																																														213
2001/07/17	11:30	2001/07/17	11:40	EST	214	1	214	13.04		0.27																																														214
2001/07/17	11:40	2001/07/17	11:50	EST	215	1	215	13.43		0.34																																														215
2001/07/17	11:50	2001/07/17	12:00	EST	216	1	216	12.72		0.32																																														216
2001/07/17	12:00	2001/07/17	12:10	EST	217	1	217	12.16		0.31																																														217
2001/07/17	12:10	2001/07/17	12:20	EST	218	1	218	12.24		0.27																																														218
2001/07/17	12:20	2001/07/17	12:30	EST	219	1	219	12.80		0.27																																														219
2001/07/17	12:30	2001/07/17	12:40	EST	220	1	220	14.66		0.26																																														220
2001/07/17	12:40	2001/07/17	12:50	EST	221	1	221	16.94		0.34																																														221
2001/07/17	12:50	2001/07/17	13:00	EST	222	1	222	15.94		0.23																																														222
2001/07/17	13:00	2001/07/17	13:10	EST	223	1	223	17.92		0.33																																														223
2001/07/17	13:10	2001/07/17	13:20	EST	224	1	224	16.89		0.39																																														224
2001/07/17	13:20	2001/07/17	13:30	EST	225	1	225	17.02		0.39																																														225
2001/07/17	13:30	2001/07/17	13:40	EST	226	1	226	14.84		0.37																																														226
2001/07/17	13:40	2001/07/17	13:50	EST	227	1	227	11.39		0.30																																														227
2001/07/17	13:50	2001/07/17	14:00	EST	228	1	228	10.72		0.33																																														228
2001/07/17	14:00	2001/07/17	14:10	EST	229	1	229	11.00	22.00	0.29																																														229
2001/07/17	14:10	2001/07/17	14:20	EST	230	1	230	10.49		0.34																																														230
2001/07/17	14:20	2001/07/17	14:30	EST	231	1	231	9.78		0.26																																														231
2001/07/17	14:30	2001/07/17	14:40	EST	232	1	232	11.65		0.28																																														232
2001/07/17	14:40	2001/07/17	14:50	EST	233	1	233	10.92		0.26																																														233
2001/07/17	14:50	2001/07/17	15:00	EST	234	1	234	11.17		0.25																																														234
2001/07/17	15:00	2001/07/17	15:10	EST	235	1	235	11.49		0.30																																														235
2001/07/17	15:10	2001/07/17	15:20	EST	236	1	236	11.85		0.30																																														236
2001/07/17	15:20	2001/07/17	15:30	EST	237	1	237	12.23		0.28																																														237
2001/07/17	15:30	2001/07/17	15:40	EST	238	1	238	10.99		0.23																																														238
2001/07/17	15:40	2001/07/17	15:50	EST	239	1	239	11.16		0.25																																														239
2001/07/17	15:50	2001/07/17	16:00	EST	240	1	240	11.01		0.24																																														240
2001/07/17	16:00	2001/07/17	16:10	EST	241	1	241	13.54		0.29																																														241
2001/07/17	16:10	2001/07/17	16:20	EST	242	1	242	12.76		0.25																																														242
2001/07/17	16:20	2001/07/17	16:30	EST	243	1	243	12.78		0.25																																														243
2001/07/17	16:30	2001/07/17	16:40	EST	244	1	244	11.63		0.30																																														244
2001/07/17	16:40	2001/07/17	16:50	EST	245	1	245	12.51		0.31																																														245
2001/07/17	16:50	2001/07/17	17:00	EST	246	1	246	13.57		0.29																																														246
2001/07/17	17:00	2001/07/17	17:10	EST	247	1	247	14.21		0.26																																														247
2001/07/17	17:10	2001/07/17	17:20	EST	248	1	248	11.78		0.33																																														248
2001/07/17	17:20	2001/07/17	17:30	EST	249	1	249	12.57		0.30																																														249
2001/07/17	17:30	2001/07/17	17:40	EST	250	1	250	14.52		0.28																																														250
2001/07/17	17:40	2001/07/17	17:50	EST	251	1	251	11.47		0.29																																														251
2001/07/17	17:50	2001/07/17	18:00	EST	252	1	252	12.35		0.34																																														252
2001/07/17	18:00	2001/07/17	18:10	EST	253	1	253	12.52		0.28																																														253
2001/07/17	18:10	2001/07/17	18:20	EST	254	1	254	12.43		0.29																																														254
2001/07/17	18:20	2001/07/17	18:30	EST	255	1	255	12.38		0.25																																														255
2001/07/17	18:30	2001/07/17	18:40	EST	256	1	256	11.03		0.22																																														256
2001/07/17	18:40	2001/07/17	18:50	EST	257	1	257	12.59		0.24																																														257
2001/07/17	18:50	2001/07/17	19:00	EST	258	1	258	12.31		0.24																																														258
2001/07/17	19:00	2001/07/17	19:10	EST	259	1	259	12.74		0.22																																														259
2001/07/17	19:10	2001/07/17	19:20	EST	260	1	260	13.20		0.21																																														260
2001/07/17	19:20	2001/07/17	19:30	EST	261	1	261	13.14		0.24																																														261
2001/07/17	19:30	2001/07/17	19:40	EST	262	1	262	14.66		0.25																																														262
2001/07/17	19:40	2001/07/17	19:50	EST	263	1	263	14.17		0.23																																														263
2001/07/17	19:50	2001/07/17	20:00	EST	264	1	264	13.49		0.32																																														264
2001/07/17	20:00	2001/07/17	20:10	EST	265	1	265	14.54		0.35																																														265
2001/07/17	20:10	2001/07/17	20:20	EST	266	1	266	13.13		0.40																																														266
2001/07/17	20:20	2001/07/17	20:30	EST	267	1	267	14.92		0.41																																														267
2001/07/17	20:30	2001/07/17	20:40	EST	268	1	268	13.69		0.35																																														268
2001/07/17	20:40	2001/07/17	20:50	EST	269	1	269	13.63		0.42																																														269
2001/07/17	20:50	2001/07/17	21:00	EST	270	1	270	13.52		0.42																																														270
2001/07/17	21:00	2001/07/17	21:10	EST	271	1	271	13.07		0.49																																														271
2001/07/17	21:10	2001/07/17	21:20	EST	272	1	272	13.58		0.46																																														272
2001/07/17	21:20	2001/07/17	21:30	EST	273	1	273	14.37		0.53																																														273
2001/07/17	21:30	2001/07/17	21:40	EST	274	1	274	15.35		0.51																																														274
2001/07/17	21:40	2001/07/17	21:50	EST	275	1	275	15.34		0.54																																														275
2001/07/17	21:50	2001/07/17	22:00	EST	276	1	276	16.21		0.71																																														276
2001/07/17	22:00	2001/07/17	22:10	EST	277	1	277	14.53		0.66																																														277
2001/07/17	22:10	2001/07/17	22:20	EST	278	1	278	15.46		0.63																																														278
2001/07/17	22:20	2001/07/17	22:30	EST	279	1	279	13.20		0.61																																														279
2001/07/17	22:30	2001/07/17	22:40	EST	280	1	280	13.06		0.64																																														280
2001/07/17	22:40	2001/07/17	22:50	EST	281	1	281	13.50		0.62																																														281
2001/07/17	22:50	2001/07/17	23:00	EST	282	1	282	14.67		0.50																																														282
2001/07/17	23:00	2001/07/17	23:10	EST	283	1	283	15.45		0.50																																														283
2001/07/17	23:10	2001/07/17	23:20	EST	284	1	284	16.97		0.50																																														284
2001/07/17	23:20	2001/07/17	23:30	EST	285	1	285	17.37		0.49																																														285
2001/07/17	23:30	2001/07/17	23:40	EST	286	1	286	16.67		0.54																																														286
2001/07/17	23:40	2001/07/17	23:50	EST	287	1	287	14.08		0.55																																														287
2001/07/17	23:50	2001/07/18	0:00	EST	288	1	288	15.69		0.54																																														288
2001/07/18	0:00	2001/07/18	0:10	EST	289	1	289	13.39		0.59																																														289
2001/07/18	0:10	2001/07/18	0:20	EST	290	1	290	13.56		0.70																																														290
2001/07/18	0:20	2001/07/18	0:30	EST	291	1	291	12.25		0.66																																														291
2001/07/18	0:30	2001/07/18	0:40	EST	292	1	292	14.45		0.71																																														292
2001/07/18	0:40	2001/07/18	0:50	EST	293	1	293	12.55		0.65																																														293
2001/07/18	0:50	2001/07/18	1:00	EST	294	1	294	10.64		0.70	1.40																																													294
2001/07/18	1:00	2001/07/18	1:10	EST	295	1	295	12.95		0.75																																														295
2001/07/18	1:10	2001/07/18	1:20	EST	296	1	296	13.17		0.52																																														296
2001/07/18	1:20	2001/07/18	1:30	EST	297	1	297	13.15		0.61																																														297
2001/07/18	1:30	2001/07/18	1:40	EST	298	1	298	13.48		0.70																																														298
2001/07/18	1:40	2001/07/18	1:50	EST	299	1	299	13.14		0.62																																														299
2001/07/18	1:50	2001/07/18	2:00	EST	300	1	300	12.82		0.67																																														300
2001/07/18	2:00	2001/07/18	2:10	EST	301	1	301	13.50		0.66																																														301
2001/07/18	2:10	2001/07/18	2:20	EST	302	1	302	12.86		0.81																																														302
2001/07/18	2:20	2001/07/18	2:30	EST	303	1	303	12.12		0.80																																														303
2001/07/18	2:30	2001/07/18	2:40	EST	304	1	304	14.32		0.70																																														304
2001/07/18	2:40	2001/07/18	2:50	EST	305	1	305	13.28		0.71																																														305
2001/07/18	2:50	2001/07/18	3:00	EST	306	1	306	13.25		0.77																																														306
2001/07/18	3:00	2001/07/18	3:10	EST	307	1	307	13.60		0.93																																														307
2001/07/18	3:10	2001/07/18	3:20	EST	308	1	308	11.80		0.94																																														308
2001/07/18	3:20	2001/07/18	3:30	EST	309	1	309	12.11		1.03																																														309
2001/07/18	3:30	2001/07/18	3:40	EST	310	1	310	11.89		1.06																																														310
2001/07/18	3:40	2001/07/18	3:50	EST	311	1	311	10.83		1.22																																														311
2001/07/18	3:50	2001/07/18	4:00	EST	312	1	312	11.96		1.20																																														312
2001/07/18	4:00	2001/07/18	4:10	EST	313	1	313	11.83		1.16																																														313
2001/07/18	4:10	2001/07/18	4:20	EST	314	1	314	12.25		1.36																																														314
2001/07/18	4:20	2001/07/18	4:30	EST	315	1	315	11.82		1.22																																														315
2001/07/18	4:30	2001/07/18	4:40	EST	316	1	316	12.72		1.14																																														316
